,title,description,originallink,link,pubDate
202,"‘우영우’ 박은빈, 최대훈과 신경전…하윤경·주종혁과 ‘신입즈’ 원팀 결성","ENA채널 ‘이상한 변호사 우영우’(연출 유인식, 극본 문지원, 제작 에이스토리·KT스튜디오지니·낭만크루) 측은 17일 정명석(강기영 분)의 빈자리를 대신 채운 장승준(최대훈 분)과 우영우(박은빈 분), 최수연(하윤경 분)... ",http://www.celuvmedia.com/article.php?aid=1660737648432983006,http://www.celuvmedia.com/article.php?aid=1660737648432983006,"Wed, 17 Aug 2022 21:04:00 +0900"
203,"&apos;이상한 변호사 우영우 15회&apos; 최대훈, 강기영 빈자리 채운다...ENA채널번호·...","사진=채널ENA ENA채널 &apos;이상한 변호사 우영우&apos; 측은 17일 정명석(강기영 분) 변호사의 빈자리를 대신 채운 장승준(최대훈 분)과 우영우(박은빈 분), 최수연(하윤경 분), 권민우(주종혁 분)의 모습을 공개했다. 시작부터... ",https://www.sisamagazine.co.kr/news/articleView.html?idxno=459524,https://www.sisamagazine.co.kr/news/articleView.html?idxno=459524,"Wed, 17 Aug 2022 20:56:00 +0900"
204,"박은빈, ""우영우 데이"" 맞아 한바다 사진 공개…&apos;권모술수&apos; 주종혁도 본방 홍...","사진=박은빈 인스타그램 배우 박은빈과 주종혁이 &apos;우영우 데이&apos; 홍보에 나섰다. 박은빈은 17일 자신의 인스타그램에 ""우영우 DAY 한바다""란 글과 함께 ENA &apos;이상한 변호사 우영우&apos; 촬영장에서 찍은 사진을 공개했다.... ",http://daily.hankooki.com/news/articleView.html?idxno=861095,http://daily.hankooki.com/news/articleView.html?idxno=861095,"Wed, 17 Aug 2022 20:38:00 +0900"
205,"&apos;이상한 변호사 우영우 15화&apos; 박은빈·하윤경·주종혁, 최대훈과 시작부터 삐...","&apos;이상한 변호사 우영우 15화&apos; 박은빈·하윤경·주종혁, 최대훈과 시작부터 삐걱(사진=채널 ENA) &apos;이상한 변호사 우영우&apos; 박은빈, 하윤경, 주종혁이 힘을 모은다. 강기영 빈자리를 채운 최대훈에 맞서는 것이다. ENA채널... ",https://www.jeonmae.co.kr/news/articleView.html?idxno=909393,https://www.jeonmae.co.kr/news/articleView.html?idxno=909393,"Wed, 17 Aug 2022 19:52:00 +0900"
206,"&apos;이상한 변호사 우영우 15화&apos; 최대훈, 강기영 대체 변호사 등장...ENA 채널번...","(사진=ENA) &apos;이상한 변호사 우영우&apos; 박은빈, 하윤경, 주종혁이 힘을 모은다. 강기영 빈자리를 채운 최대훈에... 우영우(박은빈 분), 최수연(하윤경 분), 권민우(주종혁 분)의 모습을 공개했다. 시작부터 삐걱대는 우영우와... ",https://www.gukjenews.com/news/articleView.html?idxno=2531005,https://www.gukjenews.com/news/articleView.html?idxno=2531005,"Wed, 17 Aug 2022 19:50:00 +0900"
207,인생드→졸작 위기 ‘우영우’… 남은 2회 ‘캐릭터 붕괴죄’ 면할까 [넷만세...,캐릭터 붕괴죄로” 지난 11일 방송된 ENA 채널 수목극 ‘이상한 변호사 우영우’ 14회에서 우영우(박은빈 분)의 친구이자 직장 동료 최수연(하윤경 분)이 또 다른 직장 동료 권민우(주종혁 분)에게 한 이 대사는 일순간 많은... ,https://www.seoul.co.kr/news/newsView.php?id=20220817500208&wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003295190?sid=103,"Wed, 17 Aug 2022 19:48:00 +0900"
208,"&apos;이상한 변호사 우영우&apos; 15회 박은빈VS최대훈, 첫 사건부터 팀워크는 &apos;삐걱(?...","ENA채널 &apos;이상한 변호사 우영우&apos;(연출 유인식, 극본 문지원, 제작 에이스토리·KT스튜디오지니·낭만크루) 측은 17일 정명석(강기영 분)의 빈자리를 대신 채운 장승준(최대훈 분)과 우영우(박은빈 분), 최수연(하윤경 분)... ",http://www.cbci.co.kr/news/articleView.html?idxno=431480,http://www.cbci.co.kr/news/articleView.html?idxno=431480,"Wed, 17 Aug 2022 19:42:00 +0900"
209,"신지, 김종민과 결혼설에 쿨한 대응 ""신경쓰지 마세요""","신지와 김종민의 결혼설 외에도 ""박은빈이 오스카에서 수상을 했다"", ""박은빈이 미국에서 집단 폭행을 당했다""는 등 황당무계한 내용이 포함된 가짜 뉴스가 판을 치고 있다. 더구나 이런 내용이 담긴 영상이 조회수 27만을... ",https://www.xportsnews.com/article/1618881,https://n.news.naver.com/mnews/article/311/0001489710?sid=106,"Wed, 17 Aug 2022 19:33:00 +0900"
210,"[라코이] 8월 2주 드라마 출연자 언급량 1위는 박은빈, 강태오·이종석·강기...","14) 드라마 출연자 전체 순위에서 ENA &apos;이상한 변호사 우영우&apos;의 박은빈(언급량 634점)이 1위를... 또한 여자 순위는 1위 ENA &apos;이상한 변호사 우영우&apos;의 박은빈(언급량 634점), 2위 MBC &apos;빅마우스&apos;의 임윤아... ",http://www.topstarnews.net/news/articleView.html?idxno=14722180,http://www.topstarnews.net/news/articleView.html?idxno=14722180,"Wed, 17 Aug 2022 19:20:00 +0900"
211,"30만원? 우영우도 화내겠다, 5배 뛴 ‘박은빈 팬미팅’ 암표값","ENA 드라마 &apos;이상한 변호사 우영우&apos;에서 주인공 역할을 한 배우 박은빈의 팬미팅 입장권 암표가 암암리에 올라오고 있다. 박은빈 소속사는 이에 ""불법 티켓 거래 정황을 확인했다면 제보를 부탁한다""며 대응에 나섰다. 17일... ",http://news.heraldcorp.com/view.php?ud=20220817000841,https://n.news.naver.com/mnews/article/016/0002029694?sid=103,"Wed, 17 Aug 2022 19:17:00 +0900"
212,‘우영우’ 시즌2 나올까? “현재 논의 중”,‘우영우’는 천재적인 두뇌와 자폐 스펙트럼을 동시에 가진 신입 변호사 우영우(박은빈 분)의 대형 로펌 생존기 이야기를 그린다. 지난 6월 29일 첫 방송 이후 입소문을 타며 시청률 상승 곡선을 그렸고 최고 15.8%(전국... ,https://isplus.com/2022/08/17/enter/entertainment/20220817183005009.html,https://n.news.naver.com/mnews/article/241/0003225374?sid=106,"Wed, 17 Aug 2022 18:30:00 +0900"
213,"신지, 김종민과 10월 깜짝 결혼식?…유튜브발 루머에 보인 반응","연예인이 유튜브발 가짜뉴스로 인한 피해를 호소하고 있다. 지난 16일에는 ""배우 박은빈이 미국에서 집단 폭행을 당했다"", ""조 바이든 미국 대통령이 박은빈의 출국을 금지했다"" 등 황당무계한 가짜뉴스가 확산하기도 했다.",http://news.mt.co.kr/mtview.php?no=2022081717553246997,https://n.news.naver.com/mnews/article/008/0004784187?sid=106,"Wed, 17 Aug 2022 18:11:00 +0900"
214,"박은빈, 데뷔 후 첫 단독 팬미팅 초고속 매진…2차 티켓 오픈","배우 박은빈 첫 팬미팅 포스터. 나무엑터스 제공 배우 박은빈(사진)이 데뷔 26년 만에 여는 첫 팬미팅이 전량 매진된 가운데, 추가 티켓을 오픈한다. 지난 12일 오후 8시 인터파크 티켓에서 오픈된 ‘2022 박은빈 1st... ",http://www.segye.com/content/html/2022/08/17/20220817522134.html?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0003725943?sid=106,"Wed, 17 Aug 2022 17:51:00 +0900"
